uid,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,cd,council,ct2010,ct2020,nta2010,nta2020,facgroup,facsubgrp,factype,capacity,captype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea,geometry
8bb6451e6bf7d3ffa7eedd0f13c9aece,BROOKLYN INDEPENDENT,,,38 LAFAYETTE AVE-5TH FL,BROOKLYN,BROOKLYN,3,11217,40.68679182,-73.97711764,990596.096,189494.0407,3059210,3021120027,302,35,3500,3500,BK68,BK0203,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,MIDDLE SCHOOL - NON-PUBLIC,0,,Non-public,Brooklyn Independent,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",15,88,Local,POINT(990596.0959820747 189494.04075193405)
8c1b238866bf2fc88c40b6eba91fe57a,HARLEM RENAISSANCE HIGH SCHOOL,22,EAST 128 STREET,22 EAST 128 STREET,NEW YORK,MANHATTAN,1,10035,40.80774145,-73.93995541,1000872.306,233564.743,1054159,1017520059,111,9,20600,20600,MN03,MN1102,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,340,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",5,25,Local,POINT(1000872.3061318398 233564.74298238754)
8ca0a11260aeb4b29e1937b0e2d57843,BOYS AND GIRLS HIGH SCHOOL,1700,FULTON STREET,1700 FULTON STREET,BROOKLYN,BROOKLYN,3,11213,40.67893124,-73.93159877,1003222.341,186636.7799,3047996,3017010001,303,36,27100,27100,BK61,BK0302,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,2565,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",16,81,Local,POINT(1003222.3408994675 186636.77985286713)
8ca14d9ca6aa1dc889f65e7679f4d5fa,P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT,510,CLERMONT AVENUE,510 CLERMONT AVENUE,BROOKLYN,BROOKLYN,3,11238,40.68262576,-73.96920852,992790.1119,187976.8928,3057521,3020080001,302,35,17900,17900,BK68,BK0203,SCHOOLS (K-12),PUBLIC AND PRIVATE SPECIAL EDUCATION SCHOOLS,"HIGH SCHOOL - PUBLIC, SPECIAL EDUCATION",216,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",13,88,Local,POINT(992790.1118826866 187976.8928527832)
8ca4abef359bb06c0a9d2ce721588f13,PARK EAST HIGH SCHOOL,230,EAST 105 STREET,230 EAST 105 STREET,NEW YORK,MANHATTAN,1,10029,40.79018643,-73.94409191,999731.2705,227168.0816,1075643,1016540033,111,8,17000,17000,MN33,MN1101,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,461,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",4,23,Local,POINT(999731.270480156 227168.08162593842)
8cd5ae6883ee6698e476be6bc4fe9e1c,EXCELSIOR ELEMENTARY SCHOOL,418,EAST 45 STREET,418 EAST 45 STREET,BROOKLYN,BROOKLYN,3,11203,40.65118898,-73.93539407,1002177.1,176528.6961,3109868,3048980010,317,45,86000,86000,BK91,BK1703,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,MIDDLE SCHOOL - NON-PUBLIC,0,,Non-public,Excelsior Elementary School,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",18,67,Local,POINT(1002177.09978199 176528.69610404968)
8d44af6898dbb123b9cdaeae4d3a5421,I.S. 059 SPRINGFIELD GARDENS,132-55,RIDGEDALE STREET,132-55 RIDGEDALE STREET,SPRINGFIELD GARDENS,QUEENS,4,11413,40.68179665,-73.75302631,1052749.676,187769.8887,4274083,4127230076,412,27,35200,35200,QN08,QN1205,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,602,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",29,116,Local,POINT(1052749.675570488 187769.8887076378)
8d4c22b1086101f47e4341629cabe183,GREGORIO LUPERON HIGH SCHOOL FOR SCIENCE AND MATHEMATICS,501,WEST 165 STREET,501 WEST 165 STREET,NEW YORK,MANHATTAN,1,10032,40.83838154,-73.93857475,1001246.689,244728.3059,1085733,1021230045,112,10,25100,25100,MN36,MN1201,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,470,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",6,33,Local,POINT(1001246.6893372536 244728.30588817596)
8d59561f7523f642efd2acbe84f2243b,GOTHAM PROFESSIONAL ARTS ACADEMY,561,GRAND AVENUE,561 GRAND AVENUE,BROOKLYN,BROOKLYN,3,11238,40.67860708,-73.96175837,994857.0719,186513.5877,3027982,3011410005,308,35,30500,30500,BK61,BK0802,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,420,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",17,77,Local,POINT(994857.0718927383 186513.58767604828)
8d5a345f85ac60f85398fbb1d8ecd4f9,YESHIVA KEHILATH YAKOV,163,IMLAY STREET,163 IMLAY STREET,BROOKLYN,BROOKLYN,3,11231,40.67949252,-74.01117836,981149.5014,186834.0602,3330302,3005290001,306,38,5900,5900,BK33,BK0601,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,0,,Non-public,Yeshiva Kehilath Yakov,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",15,76,Local,POINT(981149.5013666153 186834.06021881104)
8d68223d13cc33703711aefba9a6a876,TOMPKINS SQUARE MIDDLE SCHOOL,600,EAST 6 STREET,600 EAST 6 STREET,NEW YORK,MANHATTAN,1,10009,40.72376719,-73.98172321,989315.9978,202964.9733,1004627,1003870001,103,2,2601,2601,MN28,MN0303,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,419,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",1,9,Local,POINT(989315.9978260994 202964.97328948975)
8d79c1d97b189e1f676656c9a3b9cf12,GEORGE JACKSON ACADEMY,104,ST MARK'S PLACE,104 ST MARK'S PLACE,NEW YORK,MANHATTAN,1,10009,40.7270532,-73.98456197,988528.932,204162.017,1005827,1004350016,103,2,3200,3200,MN22,MN0303,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,MIDDLE SCHOOL - NON-PUBLIC,0,,Non-public,George Jackson Academy,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",1,9,Local,POINT(988528.931968689 204162.01696777344)
8d9bcf6b67d6dad9648a2f2633db619b,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,226,BRISTOL STREET,226 BRISTOL STREET,BROOKLYN,BROOKLYN,3,11212,40.66557458,-73.91208259,1008640.397,181775.4016,3081419,3035410001,316,41,92400,92400,BK81,BK1602,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,458,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",23,73,Local,POINT(1008640.3972268105 181775.4015750885)
8dbfc647e1bdc40c1003c0c2512cb4b1,I. S. 381,2500,NOSTRAND AVENUE,2500 NOSTRAND AVENUE,BROOKLYN,BROOKLYN,3,11210,40.62378107,-73.94682234,999012.0022,166541.1256,3208638,3076290030,314,45,74800,74800,BK43,BK1403,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,443,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",22,70,Local,POINT(999012.002245903 166541.12557840347)
8dc2f3497aab3bf509faeb2a10a48548,MANHATTAN / HUNTER SCIENCE HIGH SCHOOL,122,AMSTERDAM AVENUE,122 AMSTERDAM AVENUE,NEW YORK,MANHATTAN,1,10023,40.77489996,-73.98563039,988229.9411,221594.0868,1030343,1011570025,107,6,15100,15101,MN14,MN0701,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,616,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",3,20,Local,POINT(988229.9411025047 221594.08677721024)
8e386fc69bc527dc1059d62af6fa5169,INFORMATION TECHNOLOGY HIGH SCHOOL,21-16,44 ROAD,21-16 44 ROAD,LONG ISLAND CITY,QUEENS,4,11101,40.74851219,-73.946471,999081.765,211984.3597,4005184,4004380026,402,26,1900,1903,QN31,QN0201,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,816,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",30,108,Local,POINT(999081.7650399208 211984.35970544815)
8e572c693ab55446bbcc38686d7c131d,YESHIVA TIFERES SHMIEL,6100,17 AVENUE,6100 17 AVENUE,BROOKLYN,BROOKLYN,3,11204,40.62264422,-73.99063534,986849.6538,166122.5969,3132395,3055240042,311,43,24800,24800,BK28,BK1101,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,0,,Non-public,Yeshiva Tiferes Shmiel,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",20,62,Local,POINT(986849.6538281441 166122.59694194794)
8e71997bff5c18f82fc6c1b6e434c76f,QUEENS ACADEMY HIGH SCHOOL,138-11,35 AVENUE,138-11 35 AVENUE,FLUSHING,QUEENS,4,11354,40.76560444,-73.82830573,1031810.65,218253.7022,4112106,4049560055,407,20,88901,88902,QN22,QN0707,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,295,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",25,109,Local,POINT(1031810.6504449844 218253.7022204399)
8e93ed991091c4860234eb9dfd1711d6,BELL ACADEMY,212-03,23 AVENUE,212-03 23 AVENUE,BAYSIDE,QUEENS,4,11360,40.78184511,-73.7781232,1045696.588,224201.9322,4622952,4058650050,407,19,99704,99704,QN47,QN0703,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,308,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",25,109,Local,POINT(1045696.5876660347 224201.93220233917)
8ebca6f1a4a1931dd09a14da341f9ad8,BRONX RIVER HIGH SCHOOL,3000,EAST TREMONT AVENUE,3000 EAST TREMONT AVENUE,BRONX,BRONX,2,10461,40.83994071,-73.8391403,1028759.658,245331.2772,2074045,2053680001,210,13,19400,19400,BX52,BX1002,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,509,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",11,45,Local,POINT(1028759.658156395 245331.27723693848)
8ec7e6018d2fb354be72e11ff33ccb8f,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,222,WEST 134 STREET,222 WEST 134 STREET,NEW YORK,MANHATTAN,1,10030,40.81494356,-73.94585413,999237.7239,236187.6659,1058808,1019390011,110,9,22600,22600,MN03,MN1002,SCHOOLS (K-12),CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,303,seats,Non-public,St. HOPE Leadership Academy Charter School,Non-public,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",5,32,Local,POINT(999237.7238612175 236187.66591835022)
8ecf8ab8a06d4257bb677f9085e7c6d1,VOYAGES PREP - SOUTH QUEENS,156-10,BAISLEY BOULEVARD,156-10 BAISLEY BOULEVARD,JAMAICA,QUEENS,4,11434,40.67474554,-73.78324219,1044375.492,185178.7908,4265978,4122610001,412,28,29400,29400,QN02,QN1204,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,293,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",27,113,Local,POINT(1044375.4918165207 185178.79079532623)
8ee832fedca85155251e5aa7ed956a9d,CARDINAL HAYES HIGH SCHOOL,650,GRAND CONCOURSE,650 GRAND CONCOURSE,BRONX,BRONX,2,10451,40.82047814,-73.92539542,1004899.033,238208.2736,2002452,2024430053,204,16,6100,6100,BX14,BX0401,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,0,,Non-public,Cardinal Hayes High School,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",7,44,Local,POINT(1004899.0326547623 238208.2736196518)
8efba43dbdc8735f76a7da2e771daaf9,THE COLLEGE ACADEMY,549,AUDUBON AVENUE,549 AUDUBON AVENUE,NEW YORK,MANHATTAN,1,10040,40.85559869,-73.92619138,1004667.946,251003.8075,1076751,1021600018,112,10,27700,27700,MN35,MN1202,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,470,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",6,34,Local,POINT(1004667.9463353157 251003.80750846863)
8f3f4ebb426e5814bf91cf149dd00505,THOMAS C. GIORDANO MIDDLE SCHOOL 45,2502,LORILLARD PLACE,2502 LORILLARD PLACE,BRONX,BRONX,2,10458,40.85838309,-73.88699436,1015509.847,252029.8319,2011937,2030670001,206,15,38700,38700,BX06,BX0603,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,1231,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",10,48,Local,POINT(1015509.8470921516 252029.8318619728)
8f927f8a5c03b732c404cbd65c16c0c7,BROOKLYN TECHNICAL HIGH SCHOOL,29,FT GREENE PLACE,29 FT GREENE PLACE,BROOKLYN,BROOKLYN,3,11217,40.68892751,-73.97643757,990784.4953,190272.1839,3058752,3020980013,302,35,3300,3300,BK68,BK0203,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,4686,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",13,88,Local,POINT(990784.4952812195 190272.18387651443)
8fbe5ff42b4021c7899567dcfe2e2f3f,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,600,KINGSTON AVENUE,600 KINGSTON AVENUE,BROOKLYN,BROOKLYN,3,11203,40.65899,-73.94327294,999989.0022,179369.3118,3107227,3048110001,309,40,81000,81000,BK60,BK0902,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,606,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",17,71,Local,POINT(999989.0021643639 179369.31178092957)
90296db223bbc89d0a7d5355e5a079fc,YESHIVA BETH JOSEPH ZVI DUSHINSKY,4315,16 AVENUE,4315 16 AVENUE,BROOKLYN,BROOKLYN,3,11204,40.6338386,-73.98213801,989207.7018,170201.3756,3421702,3053790004,312,44,47800,47800,BK88,BK1202,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,0,,Non-public,Yeshiva Beth Joseph Zvi Dushinsky,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",20,66,Local,POINT(989207.7017731667 170201.37557554245)
906fd17e8fa338b8b64e0b9755888920,"BROOKLYN LATIN SCHOOL, THE",223,GRAHAM AVENUE,223 GRAHAM AVENUE,BROOKLYN,BROOKLYN,3,11206,40.70975724,-73.94449509,999638.1931,197865.0679,3070825,3030250001,301,34,50500,50500,BK90,BK0104,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,771,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",14,90,Local,POINT(999638.1931219101 197865.06793022156)
913a6d289101f26d4990052d8b0cf57c,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,257,NORTH 6 STREET,257 NORTH 6 STREET,BROOKLYN,BROOKLYN,3,11211,40.71552847,-73.95487627,996759.0291,199966.0514,3062135,3023300011,301,34,51900,51900,BK73,BK0102,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,611,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",14,94,Local,POINT(996759.0291595459 199966.05136919022)
91b4446bb901d66b038d111ca5d74cb4,TOMER DVORA SCHOOL - SITE 1,5801,16 AVENUE,5801 16 AVENUE,BROOKLYN,BROOKLYN,3,11204,40.62571429,-73.99057524,986866.2182,167241.1067,3328498,3055030009,312,44,24200,24200,BK88,BK1202,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,0,,Non-public,Congregation Khal Chasidei Skwer Inc,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",20,66,Local,POINT(986866.2181868553 167241.10670089722)
91c2b4afbe68015957b480c1bb787f40,I.S. 024 MYRA S. BARNES,750,DURANT AVENUE,750 DURANT AVENUE,STATEN ISLAND,STATEN ISLAND,5,10308,40.5457401,-74.14550491,943810.9442,138137.9427,5065854,5051530108,503,51,13203,13203,SI54,SI0302,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,1468,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",31,122,Local,POINT(943810.9442219734 138137.94271802902)
91f100e844330e509161c9fcbd89db38,I.S. 584,600,SAINT ANN'S AVENUE,600 SAINT ANN'S AVENUE,BRONX,BRONX,2,10455,40.81473588,-73.91205019,1008594.821,236119.5879,2004314,2026160001,201,17,7300,7300,BX34,BX0102,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,385,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",7,40,Local,POINT(1008594.8208789825 236119.5878791809)
920bb4921e04b27573a930aca13eb317,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,145,WEST 84 STREET,145 WEST 84 STREET,NEW YORK,MANHATTAN,1,10024,40.78596501,-73.97405025,991436.0886,225626.1986,1032128,1012150001,107,6,16900,16900,MN12,MN0702,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,558,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",3,20,Local,POINT(991436.0886363983 225626.19857788086)
922d14c1f305ac73005bd297f7b06e23,MEVAKSHAI TORAH,841,OCEAN PARKWAY,841 OCEAN PARKWAY,BROOKLYN,BROOKLYN,3,11230,40.6278028,-73.97050283,992437.8557,168003.2471,3170485,3065090064,312,45,45800,45800,BK43,BK1204,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,HIGH SCHOOL - NON-PUBLIC,0,,Non-public,Mevakshai Torah,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",21,66,Local,POINT(992437.855738163 168003.24712228775)
92779c8967d5ee0e5729adc95fbabd12,VIRTUAL INNOVATORS ACADEMY,916,EAGLE AVENUE,916 EAGLE AVENUE,BRONX,BRONX,2,10456,40.82337627,-73.90747021,1009859.25,239268.8982,2004469,2026270009,203,17,18500,18502,BX35,BX0301,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,0,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",8,42,Local,POINT(1009859.2503938675 239268.89820718765)
92a6d42287d1cfc8b7e14be1b20efd60,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,821,BAY 25 STREET,821 BAY 25 STREET,FAR ROCKAWAY,QUEENS,4,11691,40.60175562,-73.76358499,1049899.87,158600.7878,4300730,4157360001,414,31,100802,100804,QN15,QN1401,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,526,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",27,101,Local,POINT(1049899.8704295158 158600.7877573967)
92e81d71d2ee69eff75b23b92f8ed40d,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,250,EAST 164 STREET,250 EAST 164 STREET,BRONX,BRONX,2,10456,40.82811707,-73.91762131,1007048.132,240993.3394,2002497,2024460043,204,16,18302,18302,BX14,BX0401,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,432,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",9,44,Local,POINT(1007048.1316132545 240993.3393855095)
9305fdbb4c2e59ca74ab48f90ec0abd2,HILLCREST HIGH SCHOOL,160-05,HIGHLAND AVENUE,160-05 HIGHLAND AVENUE,JAMAICA,QUEENS,4,11432,40.70965642,-73.80266512,1038959.206,197885.0853,4448767,4097740001,408,24,44800,44800,QN35,QN0805,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,HIGH SCHOOL - PUBLIC,2753,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",28,107,Local,POINT(1038959.2062587738 197885.08525323868)
930a58938585dfc4ebb5647185d27099,MIDDLE VILLAGE PREPARATORY CHARTER SCHOOL,68-02,METROPOLITAN AVENUE,68-02 METROPOLITAN AVENUE,MIDDLE VILLAGE,QUEENS,4,11379,40.71073798,-73.88846356,1015171.928,198237.1918,4089211,4036670023,405,30,61301,61301,QN20,QN0502,SCHOOLS (K-12),CHARTER K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - CHARTER,0,seats,Non-public,Middle Village Preparatory Charter School,Non-public,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",24,104,Local,POINT(1015171.9276709557 198237.1917705536)
93b597699040435eaefe58c76bb71505,I.S. 285 MEYER LEVIN,5909,BEVERLY ROAD,5909 BEVERLY ROAD,BROOKLYN,BROOKLYN,3,11203,40.64744871,-73.92072117,1006249.824,175169.3565,3104599,3047440001,317,45,93600,93600,BK96,BK1703,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,975,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",18,67,Local,POINT(1006249.8241000175 175169.35652542114)
93c3fbe21c06a58e4d267c69b22fe3f9,NEW HEIGHTS MIDDLE SCHOOL,790,EAST NEW YORK AVENUE,790 EAST NEW YORK AVENUE,BROOKLYN,BROOKLYN,3,11203,40.66206795,-73.93644097,1001883.727,180491.9964,3107129,3048060001,309,41,87600,87600,BK60,BK0902,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,674,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",17,71,Local,POINT(1001883.7269091606 180491.996363163)
93e3f6c87903ff975cbffaa3514ca2b1,I.S. 010 HORACE GREELEY,45-11,31 AVENUE,45-11 31 AVENUE,ASTORIA,QUEENS,4,11103,40.7595668,-73.91237799,1008524.192,216019.5245,4012664,4007140001,401,22,15100,15100,QN70,QN0104,SCHOOLS (K-12),PUBLIC K-12 SCHOOLS,JUNIOR HIGH-INTERMEDIATE-MIDDLE SCHOOL - PUBLIC,1036,seats,Public,NYC Department of Education,NYCDOE,City,NYC Department of Education,NYCDOE,doe_lcgms,"EDUCATION, CHILD WELFARE, AND YOUTH",30,114,Local,POINT(1008524.1923904419 216019.52445030212)
94a0e5ffc737628f7e8051fdbd786328,YESHIVA OHR YOSEPH,1128,36 STREET,1128 36 STREET,BROOKLYN,BROOKLYN,3,11218,40.64388044,-73.98768539,987667.4797,173859.6241,3426910,3052927501,312,39,22600,22600,BK88,BK1202,SCHOOLS (K-12),NON-PUBLIC K-12 SCHOOLS,MIDDLE SCHOOL - NON-PUBLIC,0,,Non-public,Yeshiva Ohr Yoseph,Non-public,City,NYC Department of Education,NYCDOE,nysed_activeinstitutions,"EDUCATION, CHILD WELFARE, AND YOUTH",15,66,Local,POINT(987667.4797058105 173859.62409973145)
