uid,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,cd,council,ct2010,ct2020,nta2010,nta2020,facgroup,facsubgrp,factype,capacity,captype,optype,opname,opabbrev,overlevel,overagency,overabbrev,datasource,facdomain,schooldist,policeprct,servarea,geometry
28be9a17f9ce306d6d1a0919ab9125e2,ITALIAN AMERICAN CIVIL RIGHTS LEAGUE CANARSIE INC,1460,PENNSYLVANIA AVENUE,1460 PENNSYLVANIA AVENUE,BROOKLYN,BROOKLYN,3,11239,40.64574806,-73.87998178,1017555.821,174562.6276,3340241,3044520020,305,42,105804,105804,BK93,BK0504,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","WORK, LEARN & GROW (WLG)",0,,,ITALIAN AMERICAN CIVIL RIGHTS LEAGUE CANARSIE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",19,75,Local,POINT(1017555.8209400177 174562.6276254654)
28ccb2b17e44e400f27e727381f33be4,ITALIAN AMERICAN CIVIL RIGHTS LEAGUE CANARSIE INC,1460,PENNSYLVANIA AVENUE,1460 PENNSYLVANIA AVENUE,BROOKLYN,BROOKLYN,3,11239,40.64574806,-73.87998178,1017555.821,174562.6276,3340241,3044520020,305,42,105804,105804,BK93,BK0504,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",OPPORTUNITY YOUTH: SUPPORTED WORK EXPERIENCE,0,,,ITALIAN AMERICAN CIVIL RIGHTS LEAGUE CANARSIE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",19,75,Local,POINT(1017555.8209400177 174562.6276254654)
28d3b018ed8b6deb50faa6fadd57ceeb,POLICE ATHLETIC LEAGUE INC,1930,ANDREWS AVENUE,1930 ANDREWS AVENUE,BRONX,BRONX,2,10453,40.8542601,-73.91302391,1008310.995,250519.4484,2014692,2032160002,205,14,24502,24502,BX36,BX0501,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,YOUTH RECREATIONAL SERVICES/YOUTH ATHLETIC LEAGUES,0,,,POLICE ATHLETIC LEAGUE INC,,City,NYC Mayor's Office of Criminal Justice,NYCMOCJ,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",10,46,Local,POINT(1008310.9946660995 250519.44837236404)
28e408479034a691c1e489b92098f061,I.S. 72 ROCCO LAURIE,33,FERNDALE AVENUE,33 FERNDALE AVENUE,STATEN ISLAND,STATEN ISLAND,5,10314,40.59242614,-74.15860649,940200.5236,155153.1071,5037524,5023640001,502,51,27706,27706,SI24,SI0204,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"United Activities Unlimited, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",31,121,Local,POINT(940200.5236377716 155153.10710716248)
28eb78d985caa23427ed447c28985a06,"QUEENS COMMUNITY HOUSE, INC.",150-91,87 ROAD,150-91 87 ROAD,JAMAICA,QUEENS,4,11432,40.70843356,-73.80417772,1038540.849,197438.6207,4207510,4097070048,408,24,23600,23600,QN35,QN1201,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,"QUEENS COMMUNITY HOUSE, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",28,107,Local,POINT(1038540.8493170738 197438.6207265854)
28eb89c9fb3f19f592826df35c07f05c,THE DOOR-A CENTER FOR ALTERNATIVES,121,AVENUE OF THE AMERICAS,121 AVENUE OF THE AMERICAS,NEW YORK,MANHATTAN,1,10013,40.72412049,-74.00514301,982824.4583,203093.2072,1083493,1004777501,102,1,3700,3700,MN24,MN0201,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",,0,,,"The Door-A Center of Alternatives, Inc",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",2,1,Local,POINT(982824.4582576752 203093.20717334747)
28f0614fe96a898280c8cc3e1f4f32d0,"Q KINGDOM MINISTRIES, INC.",1313,UNION STREET,1313 UNION STREET,BROOKLYN,BROOKLYN,3,11225,40.66903468,-73.94860851,998506.494,183027.9562,3032953,3012690054,309,35,31900,31900,BK63,BK0901,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,"Q Kingdom Ministries, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",17,71,Local,POINT(998506.4940009117 183027.95621061325)
28f32a4722df940e322578e656fb8db6,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,2040,ANTIN PLACE,2040 ANTIN PLACE,BRONX,BRONX,2,10462,40.85158897,-73.86442192,1021757.707,249563.3363,2048811,2042900048,211,13,22800,22800,BX49,BX1101,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT; IMMIGRANT SERVICES,0,,,Research Foundation of CUNY,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",11,49,Local,POINT(1021757.706954956 249563.33634757996)
28f3b03dc9abaea959a1371c8cb76856,ASIAN AMERICANS FOR EQUALITY INC,2,ALLEN STREET,2 ALLEN STREET,NEW YORK,MANHATTAN,1,10002,40.71457395,-73.99228856,986387.7661,199615.1608,1088837,1002947502,103,1,1600,1600,MN27,MN0301,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,ASIAN AMERICANS FOR EQUALITY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",2,7,Local,POINT(986387.7661166191 199615.16076231003)
2909a98e6c42e1083d8dbde6deba12fc,J.H.S. 278 MARINE PARK,1925,STUART STREET,1925 STUART STREET,BROOKLYN,BROOKLYN,3,11229,40.60669071,-73.93865348,1001284.021,160316.1414,3239889,3084960100,315,46,66600,66600,BK99,BK1891,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,Bergen Basin Community Development Corporation,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",22,61,Local,POINT(1001284.0212550163 160316.1413974762)
290cda0428f93dfa286dbdbc0575e136,YOUNG PEOPLES CHORUS OF NEW YORK CITY INC,189-10,RADNOR ROAD,189-10 RADNOR ROAD,HOLLIS,QUEENS,4,11423,40.72444646,-73.77696452,1046070.719,203290.6261,4156558,4072770001,408,23,127700,127700,QN06,QN0804,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,YOUNG PEOPLES CHORUS OF NEW YORK CITY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",26,107,Local,POINT(1046070.7194414139 203290.6261320114)
29102bbc6ba6f9c75d9e3626d7d787df,WIZ KIDS BOOKS B4 BASKETBALL,3750,BAYCHESTER AVENUE,3750 BAYCHESTER AVENUE,BRONX,BRONX,2,10466,40.88616514,-73.84042971,1028372.203,262171.9515,2066190,2049350001,212,12,48400,48402,BX03,BX1202,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,WIZ KIDS BOOKS B4 BASKETBALL,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",11,47,Local,POINT(1028372.2032718658 262171.95153713226)
292030e6b13c5fe2ae004270f4b963ad,"WOODSIDE ON THE MOVE, INC.",50-05,31 AVENUE,50-05 31 AVENUE,WOODSIDE,QUEENS,4,11377,40.75766495,-73.90833195,1009645.803,215327.7633,4014094,4007520001,401,26,16300,16300,QN70,QN0104,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS EXPLORE,0,,,"WOODSIDE ON THE MOVE, INC.",,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",30,114,Local,POINT(1009645.8030381203 215327.76331233978)
292686dcb7bb059d4e89d76d81f2d1e1,BROOME STREET ACADEMY CHARTER SCHOOL (02M522),121,AVENUE OF THE AMERICAS,121 AVENUE OF THE AMERICAS,NEW YORK,MANHATTAN,1,10013,40.72412049,-74.00514301,982824.4583,203093.2072,1083493,1004777501,102,1,3700,3700,MN24,MN0201,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",EDUCATIONAL SERVICES; JOBS AND INTERNSHIPS,0,,,"The Door-A Center of Alternatives, Inc",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",2,1,Local,POINT(982824.4582576752 203093.20717334747)
293f5ddbe2fd14f32572cd986e519f03,NEW YORK LEGAL ASSISTANCE GROUP,100,PEARL STREET,100 PEARL STREET,NEW YORK,MANHATTAN,1,10004,40.70405084,-74.00966385,981570.5618,195781.3295,1000855,1000307501,101,1,900,900,MN25,MN0101,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",,0,,,New York Legal Assistance Group Inc,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",2,1,Local,POINT(981570.5618290901 195781.32949972153)
29410daf1a1dfbd2c148aa360ed3f0cb,THE LESLIE-LOHMAN MUSEUM OF GAY AND LESBIAN ART,350,GERARD AVENUE,350 GERARD AVENUE,BRONX,BRONX,2,10451,40.815788,-73.92998094,1003631.222,236498.4405,2001027,2023440096,201,8,6300,6301,BX63,BX0401,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,THE LESLIE-LOHMAN MUSEUM OF GAY AND LESBIAN ART,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",7,40,Local,POINT(1003631.221590519 236498.44049835205)
295bb64b5bbde5b12f9f1ee5293b810e,I.S. 7 ELIAS BERNSTEIN,1270,HUGUENOT AVENUE,1270 HUGUENOT AVENUE,STATEN ISLAND,STATEN ISLAND,5,10312,40.52322068,-74.18617432,932490.5863,129955.0083,5082345,5065440001,503,51,19800,19800,SI01,SI0304,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"United Activities Unlimited, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",31,123,Local,POINT(932490.5862436295 129955.00830125809)
2965c728ea2b2850e92b219c5d7a76f2,"CAMBA, INC.",1720,CHURCH AVENUE,1720 CHURCH AVENUE,BROOKLYN,BROOKLYN,3,11226,40.64905302,-73.96343234,994397.2582,175746.0136,3341487,3050970085,314,40,51200,51200,BK42,BK1401,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,"CAMBA, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",17,70,Local,POINT(994397.2581968307 175746.01355361938)
29aa38a9460c4492be315f37411fcb1d,BROOKLYN PROSPECT CHARTER SCHOOL DOWNTOWN,1100,FULTON STREET,1100 FULTON STREET,BROOKLYN,BROOKLYN,3,11238,40.68109874,-73.95683033,996223.5149,187422.0058,3393703,3020160030,303,36,22700,22700,BK69,BK0301,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,Brooklyn Prospect Charter School,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",13,79,Local,POINT(996223.514849186 187422.00581169128)
29ac7e166834c9d3be520c53199a1c97,P.S. 92 ADRIAN HEGEMAN,601,PARKSIDE AVENUE,601 PARKSIDE AVENUE,BROOKLYN,BROOKLYN,3,11226,40.65624499,-73.95387937,997046.7593,178367.4995,3115866,3050490055,309,40,80200,80200,BK60,BK0902,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"CAMBA, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",17,71,Local,POINT(997046.7593197823 178367.49944639206)
29c582c5cf588ab47eda7400703256db,MOTT HALL V,1551,EAST 172 STREET,1551 EAST 172 STREET,BRONX,BRONX,2,10472,40.8321013,-73.87745464,1018162.137,242457.9423,2117663,2038640012,209,17,5600,5600,BX08,BX0901,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"New York Edge, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",12,43,Local,POINT(1018162.13677454 242457.94228124619)
29c8d9184a42f323bcdb3ab6bb536446,FARRAGUT COMMUNITY CENTER,228,YORK STREET,228 YORK STREET,BROOKLYN,BROOKLYN,3,11201,40.70080705,-73.98167313,989331.6276,194599.9017,3325909,3000710001,302,35,2300,2300,BK38,BK0202,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,Brooklyn Bureau of Community Service,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",13,84,Local,POINT(989331.627635479 194599.9016714096)
29cce9613cc67447b47dc2dc746022ec,WOMEN FOR AFGHAN WOMEN INC,158-24,73 AVENUE,158-24 73 AVENUE,FRESH MEADOWS,QUEENS,4,11366,40.72707571,-73.80987126,1036947.603,204227.033,4147763,4068220036,408,24,125700,125700,QN37,QN0802,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,WOMEN FOR AFGHAN WOMEN INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",25,107,Local,POINT(1036947.6032514572 204227.03304052353)
29d1d88b969b23321dc9b7b473a04ffc,FOUNDATION ADVANCEMENT AND REHABILITATION OF THE MARGINAL,163,WEST 125 STREET,163 WEST 125 STREET,NEW YORK,MANHATTAN,1,10027,40.80921546,-73.94741869,998805.9028,234100.4494,1081602,1019100001,110,9,22200,22200,MN11,MN1001,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,FOUNDATION ADVANCEMENT AND REHABILITATION OF THE MARGINAL,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",5,28,Local,POINT(998805.9028096199 234100.44943904877)
29db7496dafd8737e8c46c17bf94a1e2,P.S. 49 DOROTHY BONAWIT KOLE,63-60,80 STREET,63-60 80 STREET,MIDDLE VILLAGE,QUEENS,4,11379,40.71964683,-73.87548688,1018764.914,201487.8039,4069253,4029900045,405,30,66300,66301,QN21,QN0504,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"Maspeth Town Hall, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",24,104,Local,POINT(1018764.9143919945 201487.80395269394)
29f54c34402f2bd5873be4988aed4b49,THE CHILDRENS AID SOCIETY,240,WEST 113 STREET,240 WEST 113 STREET,NEW YORK,MANHATTAN,1,10026,40.80158338,-73.95549438,996571.7505,231318.5751,1055111,1018280015,110,9,21600,21600,MN11,MN1001,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,EDUCATIONAL SUPPORT: HIGH SCHOOL YOUTH,0,,,THE CHILDRENS AID SOCIETY,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",3,28,Local,POINT(996571.7505517006 231318.57505750656)
29fa6ed71e1eb7f1b8f99ad7112337ae,BLAU-WEISS GOTTSCHEE INC,67-25,51 ROAD,67-25 51 ROAD,WOODSIDE,QUEENS,4,11377,40.73463142,-73.89708323,1012772.016,206939.3794,4440274,4024230001,405,30,51300,51300,QN30,QN0501,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,BLAU-WEISS GOTTSCHEE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",24,104,Local,POINT(1012772.0160937309 206939.37938547134)
2a02ccf84e6cc0072e0d05fcf23a1aac,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,84,SCHAEFER STREET,84 SCHAEFER STREET,BROOKLYN,BROOKLYN,3,11207,40.68665035,-73.91021437,1009150.814,189454.4284,3079428,3034270011,304,37,40100,40100,BK78,BK0402,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,BROOKLYN CHINESE-AMERICAN ASSOCIATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",32,83,Local,POINT(1009150.8139500618 189454.42843818665)
2a225592ad697bddb8e3233fe12a2f2d,POLICE ATHLETIC LEAGUE (NEW SOUTH BRONX CENTER),991,LONGWOOD AVENUE,991 LONGWOOD AVENUE,BRONX,BRONX,2,10459,40.81729212,-73.89721022,1012701.485,237055.3901,2100984,2027090001,202,17,8700,8700,BX33,BX0202,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"Police Athletic League, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",8,41,Local,POINT(1012701.4849886894 237055.39006376266)
2a4d448d6ff57da06b67af413a7b4f72,CLINTON COMMUNITY CENTER,120,EAST 110 STREET,120 EAST 110 STREET,NEW YORK,MANHATTAN,1,10029,40.79492531,-73.94527903,999401.4695,228894.4122,1078931,1016370001,111,8,17200,17200,MN33,MN1101,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES; FAMILY SUPPORT,0,,,SCAN-HARBOR INC,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",4,23,Local,POINT(999401.4695153236 228894.41217184067)
2a566240725502f483e4c6f8e03ed53f,UNITED ACTIVITIES UNLIMITED UAU,33,FERNDALE AVENUE,33 FERNDALE AVENUE,STATEN ISLAND,STATEN ISLAND,5,10314,40.59242614,-74.15860649,940200.5236,155153.1071,5037524,5023640001,502,51,27706,27706,SI24,SI0204,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,UNITED ACTIVITIES UNLIMITED UAU,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",31,121,Local,POINT(940200.5236377716 155153.10710716248)
2a75805079377deb02b46092a139d8f2,I.S. 171 ABRAHAM LINCOLN,528,RIDGEWOOD AVENUE,528 RIDGEWOOD AVENUE,BROOKLYN,BROOKLYN,3,11208,40.68587941,-73.86944094,1020459.179,189187.7749,3092456,3041340020,305,37,118400,118400,BK83,BK0501,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"Cypress Hills Local Development Corporation, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",19,75,Local,POINT(1020459.1787557602 189187.7748746872)
2a7d767129110906e2f6972d78d17fb2,NEW YORK EDGE INC,950,RHINELANDER AVENUE,950 RHINELANDER AVENUE,BRONX,BRONX,2,10462,40.84917966,-73.8588714,1023294.672,248687.9598,2045344,2041250001,211,13,24400,24400,BX37,BX1102,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,NEW YORK EDGE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",11,49,Local,POINT(1023294.6724715233 248687.95981740952)
2a9ed32b035f8e08d2db8802a6949fd8,HARLEM CENTER,441,MANHATTAN AVENUE,441 MANHATTAN AVENUE,NEW YORK,MANHATTAN,1,10026,40.80694222,-73.95595751,996442.5488,233270.9234,1088138,1019450051,110,9,25700,25700,MN11,MN1001,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",AFTERSCHOOL PROGRAMS; COMMUNITY SERVICES; EDUCATIONAL SERVICES,0,,,"Police Athletic League, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",3,28,Local,POINT(996442.5488038063 233270.92339372635)
2ab10aa2927ff8e97793e95eb4b6be4f,POSITIVE INFLUENCE INC,,,200 WEST 64 STREET,NEW YORK,MANHATTAN,1,,0,0,0,0,0,0,0,0,,,,,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,POSITIVE INFLUENCE INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",,0,Local,
2ac997fc15759242ff72dac6cf621ff9,ASIAN AMERICANS FOR EQUALITY INC,133-29,41 AVENUE,133-29 41 AVENUE,FLUSHING,QUEENS,4,11355,40.757897,-73.83071241,1031149.409,215444.3376,4618345,4050377507,407,20,87100,87100,QN22,QN0707,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",CITY COUNCIL AWARDS,0,,,ASIAN AMERICANS FOR EQUALITY INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",25,109,Local,POINT(1031149.4086565971 215444.33756685257)
2ad72c5c124dcbcf3180928ffa476c37,BRAG MUSIC STUDIO,1995,JEROME AVENUE,1995 JEROME AVENUE,BRONX,BRONX,2,10453,40.85291481,-73.90857501,1009542.247,250030.5646,2008405,2028630046,205,14,24300,24300,BX36,BX0501,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES,0,,,Good Shepherd Services,,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",10,46,Local,POINT(1009542.246573925 250030.56462335587)
2adf66d946a27dced1291740444bb0cf,"SAMUEL FIELD YM & YMHA, INC.",67-09,108 STREET,67-09 108 STREET,FOREST HILLS,QUEENS,4,11375,40.72871178,-73.84708728,1026631.483,204802.9048,4051865,4021760001,406,29,74100,74100,QN17,QN0602,YOUTH SERVICES,"YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES",COMMUNITY SERVICES; FAMILY SUPPORT; HOUSING SUPPORT; IMMIGRANT SERVICES,0,,,"Samuel Field YM & YWHA, Inc.",,City,NYC Department of Youth and Community Development,NYCDYCD,dycd_service_sites,"EDUCATION, CHILD WELFARE, AND YOUTH",28,112,Local,POINT(1026631.4826927185 204802.90481090546)
2aea76adf481e10a3792f0099eabe7d6,NEW YORK CITY MISSION SOCIETY,2400,MARION AVENUE,2400 MARION AVENUE,BRONX,BRONX,2,10458,40.85882986,-73.89484503,1013337.983,252189.9044,2011054,2030240021,205,15,38302,38303,BX40,BX0503,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS ELEMENTARY,0,,,NEW YORK CITY MISSION SOCIETY,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",10,46,Local,POINT(1013337.9834294319 252189.90436410904)
2af5b599527138be657ec1ea854bf9af,UNION SETTLEMENT ASSOCIATION INC,240,EAST 109 STREET,240 EAST 109 STREET,NEW YORK,MANHATTAN,1,10029,40.792563,-73.94202053,1000304.273,228034.3198,1052433,1016560100,111,8,17000,17000,MN33,MN1101,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,COMPASS HIGH,0,,,UNION SETTLEMENT ASSOCIATION INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",4,23,Local,POINT(1000304.2727665901 228034.3197464943)
2afae0c6dec30d63c4b17d79569908ac,MANHATTAN YOUTH RECREATION AND RESOURCES INC,10,EAST 15 STREET,10 EAST 15 STREET,NEW YORK,MANHATTAN,1,10003,40.73611037,-73.99235078,986369.8334,207461.5451,1089902,1008420034,105,2,5200,5200,MN13,MN0501,YOUTH SERVICES,AFTER-SCHOOL PROGRAMS,SCHOOL'S OUT NEW YORK CITY (SONYC),0,,,MANHATTAN YOUTH RECREATION AND RESOURCES INC,,City,NYC Department of Youth and Community Development,NYCDYCD,moeo_socialservicesitelocations,"EDUCATION, CHILD WELFARE, AND YOUTH",2,13,Local,POINT(986369.8333859444 207461.54513597488)
